id,neighbourhood_group,neighbourhood,latitude,longitude
a49bba3e-d833-4069-8426-22ded7667940,Manhattan,Upper West Side,40.77509,-73.98159
f2472bc3-ba5c-4052-8a69-98fe4bc6ddc1,Queens,Astoria,40.76791,-73.92247
06868626-794b-4014-97e5-1fe13033577c,Brooklyn,Bushwick,40.70255,-73.92103
a04aef92-cea5-41dd-9fbb-9c057d83a230,Brooklyn,East Flatbush,40.64377,-73.95085
5cbe907b-3146-4726-8cda-894102ab472a,Manhattan,Upper East Side,40.77927,-73.94918
d41817fa-f459-4619-b9d9-dfb696e4a83d,Brooklyn,Crown Heights,40.66611,-73.93708
32b849b5-0e37-4ee3-8de0-da30495480f3,Queens,Astoria,40.75829,-73.91298
867ff941-4187-4f12-8dac-cc0070d2b9a4,Queens,Ridgewood,40.70801,-73.90928
455afdea-8636-4615-b088-edfbe2b2830c,Manhattan,Lower East Side,40.71833,-73.9908
85b9b7dc-0403-4679-becd-33a5809f3cbb,Brooklyn,Kensington,40.64242,-73.98138
2a6a4580-1447-43f2-90df-fe237e288b06,Brooklyn,Brownsville,40.66293,-73.91729
24e316b9-254f-4abe-8dd8-c8fc95cf2a15,Queens,Ridgewood,40.70373,-73.90873
a3bb3a5d-6b0e-4ab8-aede-9ba25d3b52aa,Manhattan,East Village,40.72826,-73.98156
ea1a01a7-b2af-4d82-8c22-82e63fe4376f,Brooklyn,Bedford-Stuyvesant,40.69043,-73.94909
f2ae07e1-817c-453c-a1e2-f1f2d89cdb68,Manhattan,Upper West Side,40.77141,-73.98862
91a2f4ec-79fe-47a5-be14-87f6ad138ca5,Queens,Long Island City,40.75265,-73.9405
b6b03f17-4e8e-43c2-9013-0261a075d800,Brooklyn,Bedford-Stuyvesant,40.69488,-73.9589
23345e2f-340c-4878-9ed7-1e8e0da147a3,Manhattan,East Village,40.73022,-73.98623
ce5eb0f5-ce1b-40ab-89a1-70b9cc45f215,Manhattan,Midtown,40.75083,-73.97271
68faed8b-615b-40e0-92ab-d855511bd9b4,Brooklyn,Williamsburg,40.70803,-73.9591
52c17f2c-5492-4764-939e-4d8afa0aeab9,Queens,Elmhurst,40.74083,-73.88523
eb4db1a0-fd0e-4d3a-808b-6a52ce19997b,Queens,Ridgewood,40.70334,-73.90647
f13744ee-6e9b-4d65-a395-beaccca774cb,Brooklyn,Williamsburg,40.7139,-73.9486
e0a3778d-acd4-40b0-916f-a2a74ccdceaf,Brooklyn,Bedford-Stuyvesant,40.68614,-73.93594
23294542-b01e-4d6f-b2dd-830a59cea898,Manhattan,Harlem,40.81707,-73.9349
54455294-c955-42c2-a6bf-0a93bf29a811,Manhattan,Upper East Side,40.78069,-73.95149
28cae73b-d3eb-45b3-a878-1bb56eaf5ad0,Brooklyn,Williamsburg,40.70618,-73.9534
9da9cc5e-3605-4426-8663-b73fab905d9f,Manhattan,Financial District,40.70498,-74.01063
8b88d02c-a74d-44bc-8024-37965960cbeb,Manhattan,Washington Heights,40.83286,-73.94135
056da684-7ab3-4b4c-a207-742a7858d180,Brooklyn,Carroll Gardens,40.68385,-73.99278
5819261c-ca2d-4e8e-970f-7789624bb208,Brooklyn,Williamsburg,40.70823,-73.96081
da5d3a34-dbfa-4bed-a288-3d978b3aa0ef,Brooklyn,Bushwick,40.707,-73.92204
e4af9078-4a4c-4c8a-aa59-3ff85b6f99b0,Brooklyn,Williamsburg,40.71729,-73.9453
29c8eec7-c152-4b2a-a682-39b9d683741e,Brooklyn,Williamsburg,40.71479,-73.94835
cfc6fb2b-2507-43a1-bb7c-b26ada6f0707,Brooklyn,Williamsburg,40.71949,-73.95827
89bb9d23-f062-448c-b7eb-14a607cd792b,Bronx,City Island,40.83914,-73.78158
3961d9a5-6e9c-413b-b469-38a530ead344,Brooklyn,Williamsburg,40.7134,-73.944
9a5cf24c-9113-426f-abad-5da090e87483,Manhattan,East Village,40.72589,-73.97726
339fe03b-c78b-49fb-9a01-01dc29a7aba1,Queens,Forest Hills,40.73076,-73.85033
e70a5f9c-c638-411a-9f59-5e2f260419c2,Brooklyn,Crown Heights,40.67139,-73.95677
ab563728-7577-42ac-9c92-a2736338345b,Queens,Kew Gardens,40.70847,-73.82961
f4663c81-17f2-4e4e-b650-3d027bb73bb4,Manhattan,Harlem,40.81379,-73.94671
efa08d2f-72d5-4f93-aa26-be3bff26d0c2,Brooklyn,Bedford-Stuyvesant,40.68036,-73.94986
ca87d7fd-ccfc-48bd-81ac-c776911a8b04,Manhattan,Upper West Side,40.78762,-73.96827
665a7b70-6e5c-4d3c-bc0d-1b1bb85cade3,Manhattan,West Village,40.73673,-74.00836
a756e410-d2fc-4f51-a9f0-23469381d263,Manhattan,Midtown,40.75316,-73.99086
4e9a1356-6575-4651-9447-270e19d485ee,Brooklyn,Williamsburg,40.71983,-73.9592
b6156807-cd42-4aaa-9492-f4d78c7f3feb,Brooklyn,Bushwick,40.70204,-73.92592
8228fda6-8444-4069-9d2c-da513acd3247,Brooklyn,Fort Greene,40.69692,-73.97352
b41576b1-427f-4c5d-ba52-3eded7ed277f,Manhattan,Harlem,40.81566,-73.93914
f3b96514-5e8d-4d3e-b585-b62e1341a9dc,Bronx,Claremont Village,40.83507,-73.9104
3ae92fd7-e7e5-4277-ade2-66f182931889,Staten Island,St. George,40.64478,-74.07897
41f904e9-3b60-4911-b490-c05403340a99,Manhattan,Chelsea,40.74637,-74.00263
281b298b-b0ef-4d70-ac09-17de504ccabc,Brooklyn,Cypress Hills,40.6884,-73.87253
faa40f71-8aea-415b-b0be-c9a6d6c32f0b,Manhattan,Washington Heights,40.83495,-73.94406
af7c4c74-353e-4480-aa18-b673b3085e8f,Bronx,Parkchester,40.84024,-73.85836
995366b2-733f-4b0f-9168-15a41b265beb,Brooklyn,Boerum Hill,40.6859,-73.98959
f66231f9-b1af-423e-a692-f133dea26af4,Brooklyn,Bedford-Stuyvesant,40.68286,-73.93379
49405364-3822-4934-988f-088b735ed0d4,Brooklyn,Bushwick,40.69876,-73.93687
22d295c4-46cc-4dd4-bcb0-38476ddbf18b,Brooklyn,Crown Heights,40.67719,-73.93205
4b49a965-382f-4ffa-99d3-67e30d7df73b,Manhattan,Upper East Side,40.77108,-73.9485
75389cda-215f-45cc-94ab-326b1dc4072d,Queens,Astoria,40.76988,-73.9211
1bf4d29b-4590-4b27-8dcd-1d53a369c2c5,Brooklyn,Bushwick,40.6995,-73.92089
2c8c5744-322e-46ba-993e-7f6797585947,Brooklyn,Crown Heights,40.67567,-73.95779
44963413-370c-45c9-8084-44b040fc7855,Brooklyn,Windsor Terrace,40.6582,-73.98235
83d043ec-d293-46dd-a40a-5ca4e8f9a541,Manhattan,East Village,40.72225,-73.98206
1ce33d5f-e733-419d-9d3f-204f989ff2dd,Manhattan,Lower East Side,40.7177,-73.98245
5b02d43a-ed66-45a2-9a7d-a0fa204c7daa,Brooklyn,Windsor Terrace,40.66023,-73.98259
59cfb862-8b5c-44a0-ac2d-61d08c507c85,Brooklyn,Bedford-Stuyvesant,40.69262,-73.95014
13ae667d-6eda-4c1f-aba4-753cf0e8040a,Manhattan,Upper West Side,40.79403,-73.96314
c266fe38-509b-41c5-a673-38ea2f4b9fb8,Brooklyn,Park Slope,40.66711,-73.97691
de043905-798e-46cb-9e1f-310b126607fb,Brooklyn,Bedford-Stuyvesant,40.68218,-73.95355
5ee27615-dd34-47a3-9a70-b4f183fb1528,Manhattan,Harlem,40.80781,-73.95134
79e7fb37-fd60-4ef1-aabc-1e27fd916b9d,Queens,Ridgewood,40.70306,-73.90363
cd767a2f-e316-4fbe-9f97-c542273b2897,Manhattan,Washington Heights,40.8445,-73.9404
9a597ba3-b80e-4f28-8048-682a96db6056,Brooklyn,Cypress Hills,40.68705,-73.87036
a43159b1-fa1f-46ad-b06f-469e4aa5efee,Brooklyn,Crown Heights,40.67305,-73.92958
6e5be443-73ca-436f-8bba-074e5640464e,Manhattan,Morningside Heights,40.81254,-73.96025
f4941e6e-bfea-4e3e-b027-3104882f9807,Manhattan,Upper East Side,40.7822,-73.95101
dc1ebb0a-776d-4bb0-93c5-676a4116ce72,Queens,Rego Park,40.72318,-73.85621
9a529c86-e825-4a3f-a2b3-f4f2064ea250,Manhattan,East Harlem,40.81033,-73.93874
838a263a-a6ee-4abd-a352-b024b56e87d2,Brooklyn,Fort Greene,40.69751,-73.97544
85292ebb-8db6-410b-ac7b-c0e5e4e0dc3e,Brooklyn,Bedford-Stuyvesant,40.68649,-73.92255
93b7a434-02d3-4164-a6a6-3543f40f2259,Brooklyn,Crown Heights,40.67713,-73.94375
cf31697e-c85e-4d57-a0b2-8d05c6297d1d,Manhattan,East Harlem,40.79405,-73.94242
ed6f2bc7-f472-4abe-9e21-3bde2511bfdd,Manhattan,Upper West Side,40.77396,-73.98782
3e8084e4-0b06-4509-b948-53af1aac8082,Brooklyn,Bedford-Stuyvesant,40.6844,-73.93138
b0271dc3-2b51-4d8f-b332-badcc644a869,Brooklyn,Williamsburg,40.71673,-73.94442
af938189-e755-415c-9fc0-800148d1d226,Manhattan,Upper West Side,40.77578,-73.98923
e00d1ebe-4ef2-402b-80aa-de51dfe07a04,Manhattan,Upper West Side,40.77476,-73.98947
67c3dca7-d64f-4685-ade9-2b2cdd57d6d9,Brooklyn,Crown Heights,40.66714,-73.93365
87d85f32-6d5c-4ab3-b1ca-62b62e181649,Manhattan,Washington Heights,40.84851,-73.93207
480eacdc-a77a-489f-8c60-85b180a6a2fe,Manhattan,Financial District,40.70492,-74.00797
8c7c39c9-bf36-4604-abd6-5be7d44d4155,Manhattan,Chinatown,40.71366,-73.99153
94fa4d92-f390-4bf3-8e40-ed5eb4a24226,Brooklyn,Park Slope,40.67872,-73.9792
466ccd69-0805-40a2-aea1-8bc9ff7c8912,Manhattan,West Village,40.73555,-74.00737
ba40f466-cbb7-43cd-8a50-d7267174f964,Brooklyn,Prospect Heights,40.67654,-73.97144
e4c3fadf-2e82-4afa-a9a8-fdd51d75cca8,Brooklyn,Clinton Hill,40.68432,-73.96376
c75d65df-cbd1-45d5-ad6a-0c4d3921c358,Manhattan,Hell's Kitchen,40.75856,-73.99057
b1dd7d52-e01d-4dbe-932f-82fce59b4f42,Manhattan,Harlem,40.81745,-73.94203
19b8df41-5270-429c-9e31-7fc83ccb9ce8,Manhattan,Greenwich Village,40.72918,-73.99889
d3af677e-d6be-44b7-a9f0-3bfc0bf5d932,Staten Island,Randall Manor,40.62967,-74.1285
184c40cf-1d0a-4387-b17c-77841f910074,Manhattan,Upper West Side,40.80013,-73.95998
2b82dacc-20fe-4601-aca0-78c58cd82ff5,Manhattan,SoHo,40.7252,-73.99805
4906d689-96ad-4e34-8e5e-1574a17a320c,Brooklyn,Bay Ridge,40.62992,-74.01753
926d16a9-babb-4931-8996-d8b634633213,Manhattan,East Village,40.72688,-73.98546
dedbb623-cdb7-4896-bf85-0a6a01d13117,Brooklyn,Sheepshead Bay,40.59408,-73.94372
dba59f03-7fc1-4882-8d2d-ecbc3746b554,Brooklyn,Williamsburg,40.71466,-73.94448
91bd46d4-01cb-434f-9a5d-5abecb97ec59,Manhattan,East Village,40.72592,-73.98862
b6b8868a-e8dc-4fbf-8ee6-903b03d970f3,Manhattan,Little Italy,40.71954,-73.99667
737e487d-7c0a-4508-8e40-b30290a2897e,Manhattan,East Village,40.72574,-73.98498
3f75d0e4-8afe-4918-a5e4-f3846ce05751,Queens,Ditmars Steinway,40.77787,-73.90848
2dbcdf4f-48b1-488f-bbe0-953873638572,Brooklyn,Bedford-Stuyvesant,40.68999,-73.92833
8be65ae1-0c0f-4a09-b33d-5a6804c384e9,Brooklyn,Bedford-Stuyvesant,40.68128,-73.93884
bc3a56e1-b9b6-48b9-b2c4-f7d9e7b5d984,Brooklyn,Bedford-Stuyvesant,40.69723,-73.93769
e914f04b-25c8-4d16-8aef-86c88577e540,Manhattan,Hell's Kitchen,40.75774,-73.99225
8208401e-88e7-4061-999d-c6940644956b,Brooklyn,Williamsburg,40.71913,-73.95769
95af7cf2-3322-4530-850e-0837cb2fcfd9,Brooklyn,Williamsburg,40.70564,-73.92774
24235145-afcb-411f-912f-f477f0067a71,Manhattan,Two Bridges,40.71136,-73.99391
c3889051-f79b-4187-8a5a-2108a13ffe0c,Manhattan,Harlem,40.81671,-73.94013
59bfc397-4a09-419b-8534-c5ae61515706,Queens,Jamaica,40.68558,-73.78018
10d14559-9612-45dc-8525-7cb08006be74,Manhattan,Hell's Kitchen,40.75996,-73.99798
d2145a53-d8e6-459c-91ba-ab8511a00fd0,Manhattan,Nolita,40.72177,-73.99675
f3f530d4-792c-46cd-a194-6a868f4300ab,Queens,Ditmars Steinway,40.77295,-73.90512
5d67668b-db4f-4b73-88a9-c6764b798085,Queens,Ditmars Steinway,40.77324,-73.90385
ff93ad37-4bab-4028-ad9c-66550175f022,Queens,Ditmars Steinway,40.77321,-73.90447
4d78b08c-8cda-4dc4-bc19-cc2382adaee5,Manhattan,Hell's Kitchen,40.76054,-73.99066
8a6a2831-c21a-4fed-852f-e42f90b72395,Brooklyn,Bedford-Stuyvesant,40.69341,-73.94789
d29243d1-c168-4f91-9e0e-d36f8ee902c3,Brooklyn,Bedford-Stuyvesant,40.69425,-73.93325
0f36af61-0a13-4c16-a1d6-eb3cecb45ca5,Brooklyn,Gowanus,40.67014,-73.99276
93f1075e-e460-429d-bf6e-d6aab86a60c2,Brooklyn,Williamsburg,40.70476,-73.92942
4bf86911-4145-4587-b3be-66ca14cbabaf,Brooklyn,Crown Heights,40.67783,-73.94209
8d8c4d8a-541e-40c7-a700-8439418b63c6,Brooklyn,Bushwick,40.70208,-73.93258
257ffd0b-9fca-4a18-8a19-ce1bda3dd499,Bronx,Mount Hope,40.84899,-73.90375
fc0d126d-64d5-40c7-842d-8d64a7362e29,Manhattan,Upper East Side,40.7593,-73.95967
55ad7e1f-6e12-4b29-b269-d3a8ec5d6946,Manhattan,Murray Hill,40.74838,-73.97695
cb507f04-7fb3-4315-87ff-ecafc24580f3,Brooklyn,Clinton Hill,40.69539,-73.9666
c853656e-5d5f-4a86-9440-147856f644f1,Staten Island,Concord,40.60609,-74.0888
67fc7b12-2855-4ff7-bc2c-237d4e6b4053,Queens,Ridgewood,40.69956,-73.89801
aff79606-03c4-4e1b-8de0-7812eda5d489,Staten Island,Concord,40.60613,-74.08907
19b0caa4-6fba-47bd-a2b1-3f70969b8e18,Brooklyn,Bushwick,40.70053,-73.92589
da142735-f765-4a50-beef-b655d463b8f7,Staten Island,Concord,40.60618,-74.08712
ba611a85-f5cc-4a97-8d75-443850f0ad3c,Manhattan,Hell's Kitchen,40.76284,-73.99226
d7104b04-bda8-443e-bf37-2f898661b010,Manhattan,Midtown,40.76394,-73.97825
6b7ade3d-64d8-449f-8296-777eab6da72a,Queens,Bellerose,40.73179,-73.72179
8b59fb65-4f2f-4fa1-bb80-b6dc9e5901b0,Manhattan,Greenwich Village,40.7292,-73.99964
d3b08b22-a5f1-428a-aa72-d068481fa312,Brooklyn,Williamsburg,40.71947,-73.95958
8aa65f68-95d3-42ef-afe1-c5352aee539c,Manhattan,Murray Hill,40.74948,-73.97685
62a63588-4003-4b42-8cce-c699218b8694,Brooklyn,Bedford-Stuyvesant,40.69499,-73.94921
20f93847-7529-465d-897e-37dc7513ed3b,Manhattan,Upper East Side,40.7823,-73.94736
52e0226c-2745-444f-89aa-897b93abe39e,Brooklyn,Williamsburg,40.71199,-73.94004
036f2092-d1bb-4b59-a211-8540d4665f5b,Brooklyn,Flatlands,40.62468,-73.94532
8ad5cf86-47c3-46ac-8b35-46464a896d77,Manhattan,Financial District,40.71103,-74.00845
06991313-990b-4422-bc31-e8480ca5c44d,Brooklyn,Bedford-Stuyvesant,40.68198,-73.94086
60c45fe6-6cf7-4804-adb8-2980724a677f,Manhattan,West Village,40.73447,-74.00266
02f37372-c150-460a-a0f5-dd5ea404c88e,Manhattan,Nolita,40.7216,-73.99721
eb7399ba-6a51-42c6-87fe-917ae7a40029,Brooklyn,Crown Heights,40.67806,-73.94459
eacfe7f8-96f9-49ed-ba1e-fa554f3db6a7,Queens,Ditmars Steinway,40.76994,-73.90659
a4eea144-6ed6-4655-973c-5dc510a3d8f6,Brooklyn,Williamsburg,40.71312,-73.9617
f6be727d-3691-4794-9848-718624b7a2e5,Brooklyn,Canarsie,40.63652,-73.90015
fa3d818a-c88b-4d87-99f3-b43a5899c656,Manhattan,Midtown,40.76602,-73.98323
3a7409a5-8f66-49d2-846c-24565b5add6c,Manhattan,Hell's Kitchen,40.76245,-73.99235
33cef22c-54ca-4549-be1f-92bbbee05bc1,Brooklyn,Kensington,40.64206,-73.97172
642d6dae-fb75-45c3-a230-d9dce05ceddf,Brooklyn,Brooklyn Heights,40.69425,-73.99503
48b93f32-9da8-4b8c-9a24-cc1082fcb0a2,Brooklyn,Park Slope,40.67677,-73.97954
2587a3ba-a783-494e-a71c-f38367af002b,Manhattan,Upper West Side,40.79982,-73.96411
ba1df0d8-8cdb-482e-ba22-1affbba42e25,Manhattan,West Village,40.73319,-74.00435
1323d352-0555-457a-bd80-28ed166b8d21,Manhattan,Hell's Kitchen,40.76309,-73.99214
2bc92b2c-0831-4106-b978-71efd687d370,Brooklyn,Williamsburg,40.71493,-73.95995
c72c80dd-de01-4d7e-8bb2-075a772466e5,Manhattan,Harlem,40.80419,-73.95473
14310f6c-9616-4b18-b2b4-342d0da6b2a2,Brooklyn,Columbia St,40.68626,-74.00141
0fd22c0e-9557-4fa3-89a4-1f199e9cc19c,Brooklyn,Bedford-Stuyvesant,40.68322,-73.91702
3f741919-cf13-4a77-8fa7-60c30017d866,Brooklyn,Williamsburg,40.71015,-73.955
c046b482-cb53-4442-8da4-0ea8ab1bf308,Brooklyn,Greenpoint,40.73636,-73.95797
a3fd8001-4784-4201-8e06-e23e9571ba18,Manhattan,Harlem,40.82788,-73.94835
abdb5d0c-a299-4eb0-b9d2-3ecbd9b33eac,Manhattan,East Harlem,40.80472,-73.94077
a8c6b531-17b5-4717-8d56-eb912ad798ff,Brooklyn,Crown Heights,40.67233,-73.93998
3ceadeb0-c9d9-4b42-9e59-1d0e334242d9,Brooklyn,Williamsburg,40.7191,-73.9617
14067d2d-b602-4264-abac-9e28ec2312f7,Brooklyn,Williamsburg,40.71797,-73.96628
b76e798c-e830-4f3b-a995-098d7381d61c,Brooklyn,Prospect-Lefferts Gardens,40.65903,-73.96035
f405cdd0-dad0-4f47-89cc-5ad11988846f,Queens,Astoria,40.76254,-73.91533
e9815699-374f-492c-956b-9019fc0c8202,Brooklyn,Flatbush,40.65447,-73.95631
17d9b61b-53db-4c2d-8dc9-05565c3d59ce,Queens,Ditmars Steinway,40.77148,-73.90545
3a087875-ad11-469b-8457-f53e8b9ef152,Brooklyn,East Flatbush,40.64323,-73.95086
e080adce-bfbb-4b85-a1ec-2127d393a27d,Manhattan,Harlem,40.82086,-73.94486
c121d26e-bd24-42b7-a44b-d92e4866951c,Manhattan,Hell's Kitchen,40.76122,-73.99129
4fc3617f-af8d-4aca-84ca-ff73bfe69c7c,Manhattan,Civic Center,40.71365,-74.0053
158628f1-b80e-4aa7-ad0d-f009daf14e9f,Manhattan,Upper East Side,40.7817,-73.94731
8f60a9b3-cdcb-4d37-b215-aae72b3508cd,Brooklyn,Red Hook,40.67798,-74.00787
f6944833-a068-4d0d-a522-e58149076faa,Brooklyn,Bushwick,40.70338,-73.91879
72b8ed4f-7943-467f-908f-d79f06694091,Manhattan,Gramercy,40.73502,-73.98612
90511212-c7a8-4737-8241-fa7ebcee7acb,Brooklyn,Fort Greene,40.69653,-73.97439
e433c06c-a44c-4c97-870b-8f1c8f1bf13b,Brooklyn,Brooklyn Heights,40.69677,-73.99599
65be6473-c89f-48fe-8de8-edcb7defd7f0,Queens,Astoria,40.7698,-73.92009
14d2518e-dbee-440a-8bc9-0679415689a4,Brooklyn,Williamsburg,40.71236,-73.96668
b1d6fa7f-e806-4c0d-b82a-e33fa64a30cb,Brooklyn,East New York,40.66725,-73.88876
0af05adc-7092-41ef-8012-f3d9006fc2df,Brooklyn,East New York,40.66535,-73.8891
00a3c6f7-1719-4ae3-9f42-0e023195f26e,Brooklyn,East Flatbush,40.6455,-73.9444
1259599c-b00f-4086-a355-a704d4d05ecf,Manhattan,Upper East Side,40.77285,-73.95566
e0545c1f-7322-47d5-984b-e66b71ddb3f4,Queens,Astoria,40.76531,-73.92413
6a4bd3d4-7c82-4210-947e-afd78a41476a,Manhattan,East Village,40.72897,-73.9811
3a39da3e-e664-4d34-91c8-19ec67846b63,Queens,Astoria,40.76297,-73.91696
c44e3dfc-5f23-4ae3-8162-ceefa9408c9f,Manhattan,Harlem,40.82329,-73.95184
f3990554-5431-44f4-924c-315fd54ef3e0,Manhattan,Lower East Side,40.71624,-73.98935
c7fb069f-c6cf-4b4c-92ff-5cf8cdbf561e,Brooklyn,Gowanus,40.68192,-73.9908
3054c47b-4ab3-4930-9ae7-b2a962d69e48,Manhattan,Washington Heights,40.84218,-73.93676
2473a031-5262-485e-b6ce-b52ce9a06c51,Manhattan,Chelsea,40.74286,-74.001
e2357a7b-6e1f-43f0-a610-4ac5cf081bee,Brooklyn,Bedford-Stuyvesant,40.69235,-73.94888
4e24f959-d2cd-4d03-860a-66387278d82d,Manhattan,Financial District,40.70743,-74.00785
60281a52-f2d0-4016-a287-16a0473846a0,Brooklyn,Sheepshead Bay,40.5967,-73.96041
87a2572a-8b09-47b7-804b-fc4f6a423a7c,Manhattan,Gramercy,40.7347,-73.98665
6c501270-eeb0-4d51-9045-75e8d82cf323,Manhattan,Lower East Side,40.713,-73.98986
a7fb59f0-0d67-452e-a680-01907a3c7adc,Brooklyn,Williamsburg,40.71649,-73.96176
dcafdb9e-35f9-4abc-85cb-a92a5427e9f8,Staten Island,New Springville,40.58085,-74.15443
0a07e8f3-27fa-49c9-bc0b-34143424194a,Manhattan,Lower East Side,40.72337,-73.99057
84a04f16-b9fc-4e43-81cc-236cca76d88a,Bronx,Parkchester,40.83805,-73.85867
58d37545-f134-4a53-aace-9eea6c64355a,Brooklyn,Prospect-Lefferts Gardens,40.66084,-73.96001
7f6b8cae-3a21-4263-bf9c-e0fc701e4181,Brooklyn,Williamsburg,40.71634,-73.96469
98594567-83be-4c00-9239-d3b45e1f4b83,Brooklyn,Bushwick,40.68875,-73.90943
c152849d-f77c-4ec5-93b7-20396dc03b4b,Brooklyn,Fort Greene,40.68552,-73.97167
3afee622-3b91-445d-8d6e-7a328280feec,Brooklyn,Sheepshead Bay,40.58745,-73.95709
2b107d00-ce12-4dcc-8bb0-cbc0f0839435,Queens,Ditmars Steinway,40.77233,-73.911
faede3c1-2564-4ad7-a0b3-7d0d3e4811c4,Manhattan,West Village,40.73275,-74.006
f3d6e4f9-5753-44fe-a349-45323d984945,Brooklyn,Fort Greene,40.69401,-73.973
9a1f4fb0-68d5-47f2-9749-5bf5514ad7f7,Manhattan,East Village,40.72795,-73.9831
c0eb3053-7623-48a3-93c3-077192d77d0c,Manhattan,Washington Heights,40.85263,-73.9352
0d772fb5-39ad-4c4e-a1c6-5a85d47b136c,Manhattan,Kips Bay,40.74023,-73.97847
cd96b574-29ab-4bac-872e-dffd1a48dc55,Brooklyn,Crown Heights,40.67295,-73.95646
54359796-aa26-4a85-bc20-76f4b7ad8589,Manhattan,East Village,40.72697,-73.98509
01aaf11e-f866-4309-bd18-235cc0cca84a,Queens,Long Island City,40.76626,-73.94058
b29f0ab1-38bc-4e78-ac80-14bc571da611,Manhattan,East Harlem,40.80266,-73.93904
e20bcfe0-d3cc-4036-a1ce-d7b61fbe1c38,Manhattan,Harlem,40.81793,-73.94149
8b94531f-ed70-4afd-8481-dedc44d66af0,Manhattan,Chelsea,40.74279,-74.00193
2e1e09b9-700a-403d-ae48-ebd1ccc676e6,Manhattan,East Harlem,40.80257,-73.93987
2feada87-2133-40fd-8977-afb6b7717750,Queens,Flushing,40.76112,-73.82327
524268a8-db06-4b26-9198-af46aa659176,Manhattan,East Harlem,40.80356,-73.94034
f20077ea-6ce2-44a8-b9eb-7d2b7732224a,Brooklyn,Bushwick,40.68507,-73.91329
39656025-7e03-4325-9e5b-0a07b9e64b3a,Brooklyn,Crown Heights,40.66912,-73.94337
0aa7a39b-b8b4-4f3d-8b08-089b17ad6e48,Queens,Elmhurst,40.74547,-73.87746
b5591a3f-59c7-4f88-bd76-c7d8b178586c,Brooklyn,Bedford-Stuyvesant,40.69287,-73.92939
9ba588a2-79a1-4136-8eb2-8e23e8228c6d,Brooklyn,Bedford-Stuyvesant,40.68925,-73.95452
0cd6aa52-aa31-47e7-873d-06b9bc173488,Manhattan,NoHo,40.73,-73.99253
906b5dfb-ebc1-46f0-8cf0-6a56daaba8d4,Manhattan,East Village,40.7248,-73.98774
5e93e348-cb0c-4e9c-9333-ef1d8ee792ac,Brooklyn,Crown Heights,40.6758,-73.9415
8b11860f-8ada-4359-aa70-9c7daa2a6e43,Brooklyn,Prospect-Lefferts Gardens,40.66225,-73.95894
3d340d78-4aaf-4dd3-baaf-8f2870cc988a,Brooklyn,East Flatbush,40.6534,-73.9439
dffb6fb0-7717-492d-af6a-077ccb176a2a,Brooklyn,Greenpoint,40.72612,-73.95419
0431a59f-59b6-4bdd-bf8f-e7d8f7b47d1c,Brooklyn,Crown Heights,40.67513,-73.95714
0bc49a88-d14b-48d5-8472-b345e687bae7,Queens,Flushing,40.75553,-73.83307
650b4a60-6c60-49d8-b45a-ff4012c57576,Queens,Astoria,40.75705,-73.91459
21d065f3-c2c7-4c0e-91da-b5de4faa922e,Manhattan,Upper East Side,40.77058,-73.95666
89ca6e30-ca8e-4e39-9927-34c6e2193e19,Bronx,East Morrisania,40.83384,-73.8863
a60dfc44-f159-44ad-8c6a-7ac575dbcc7a,Brooklyn,Bushwick,40.69627,-73.92265
7f27c219-e51c-4105-b42d-f4ffe3bd1e54,Brooklyn,Bushwick,40.68174,-73.90733
091141ce-281a-483c-aebe-8c4178a939b9,Brooklyn,Prospect-Lefferts Gardens,40.65507,-73.96094
acf57d24-23ea-4208-8353-da6d50f8fff8,Brooklyn,Flatbush,40.64063,-73.96348
4e8d6f37-4a65-4e6f-8ccc-3bb5287ef09b,Manhattan,Harlem,40.80895,-73.95266
6416f47a-996f-4fb4-b734-5f3fa21c0adb,Brooklyn,Bushwick,40.69613,-73.90768
f8d746e8-57d7-4c04-b38f-efb50ae7a8c4,Brooklyn,Crown Heights,40.67051,-73.95166
546b9ba1-cb85-4a19-9d7f-5ff276438dca,Brooklyn,Crown Heights,40.67077,-73.93618
101e1cb1-72b8-4c1f-b935-90c4c1a4164e,Manhattan,East Village,40.72384,-73.98407
7819b02a-fa66-4f62-b86d-a512c06cc795,Manhattan,Washington Heights,40.85801,-73.93113
becdfafb-aef9-4005-bb93-d38144056fbe,Manhattan,Harlem,40.82952,-73.95064
090f7ef5-485d-495f-8bdf-a343bf7d4880,Manhattan,Hell's Kitchen,40.76621,-73.98516
e897d428-6002-42cc-9760-a26be30a1fd1,Brooklyn,Bedford-Stuyvesant,40.69639,-73.9343
1dc09c08-0e91-4fe8-bcb3-f5ca79658cb7,Manhattan,East Harlem,40.80305,-73.9403
944b7f4e-272e-4cab-9f8f-f7a608aa0743,Manhattan,Hell's Kitchen,40.76764,-73.98468
856296d4-0b3a-45b8-8985-1ba8e7881c97,Queens,Ridgewood,40.70792,-73.89808
c00014c8-951f-40bb-93c8-9599daf79b55,Brooklyn,Williamsburg,40.71088,-73.95099
38c2aec6-0250-49f4-8466-877bad3c1057,Brooklyn,Flatlands,40.62567,-73.93784
3a4faa0b-24f7-44bb-a78c-d37a8782016b,Brooklyn,Bedford-Stuyvesant,40.6839,-73.94452
7dea785f-d121-4e80-9391-936110293cec,Manhattan,Upper West Side,40.80263,-73.96458
